unit_id,file_id,heading_path,part,start_line,end_line,line_count,scene,scene_requested,scene_document_prior,scene_routing_decision,scene_routing_policy_sha256,scene_routing_policy_revision,scene_routing_top_score,scene_routing_margin,voice_profile_id,voice_profile_revision,voice_profile_confidence,voice_profile_kind,voice_profile_source,voice_profile_binding_scene,voice_profile_sha256,voice_default_disclosure,mode,intensity,structural_plan_status,owner_chunk,chunk_binding_sha256,context_before_unit,context_after_unit,author_chars,protected_spans,status,hash_before,hash_after,diff_path,protected_hashes_ok,style_validation,notes
U-dcc3af27e48a,F00001,59 篇编号论文的结构与写作分析 / 人类作者的惯用词、段落骨架与行文节奏,1,1172,1363,192,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-dcc3af27e48a,1ed851261d87476862da02141eb2853ca1abe8bc5ff6f7ea43f6d00a7114b6e7,U-20787c7cdb05,U-f8365a0d256a,3853,191,PENDING,5fa8a27c61002049dcab5ac94f1dc2a5d7f97f3ef8444f137114cbe773a7b54c,,,NOT_RUN,NOT_RUN,
U-f8365a0d256a,F00001,59 篇编号论文的结构与写作分析 / 人类作者的惯用词、段落骨架与行文节奏,2,1364,1526,163,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-f8365a0d256a,f431c3e727f55e13c0ec8d7e8e3abdac4f8a3a7f6d17ff32a3ab3411a3886388,U-dcc3af27e48a,U-2500822a84d1,6804,11,PENDING,153bee58586e92bd8fb3bd008c215321a6af2bb28b8967c290c45d8e52fb61c0,,,NOT_RUN,NOT_RUN,
U-2500822a84d1,F00001,59 篇编号论文的结构与写作分析 / 人类作者的惯用词、段落骨架与行文节奏,3,1527,1553,27,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-2500822a84d1,5ff5f0cc0f6c02e4762641792402d1e01f972ceb2c71494bb00b9794ced575a0,U-f8365a0d256a,U-278d1bc2ef00,693,10,PENDING,bca8dbad9da3b4234de66f178e27749b9e016d05a9d733038b73850a1798fd48,,,NOT_RUN,NOT_RUN,
U-278d1bc2ef00,F00001,创新切入、高频失分与高分策略,1,1554,1555,2,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-278d1bc2ef00,c6e9e5d6d49904838624a2fa56f22d4f6e94730141a8d47bed04a09ee9672052,U-2500822a84d1,U-7fe63d9c20ab,0,1,SKIPPED_PROTECTED,7d183f6728cc830b96fc174b51fd6212505784b570bfc55dca27cdd640a66533,,,NOT_RUN,NOT_RUN,
U-7fe63d9c20ab,F00001,创新切入、高频失分与高分策略 / 从基线到差异化模型,1,1556,1572,17,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-7fe63d9c20ab,b00d17272fe6da7a6dbe2f07071adc0e10e2420d51139274459bd1ffd0e37368,U-278d1bc2ef00,U-6d34bc503294,316,19,PENDING,4d5e8662ecfe8a13cc8935345e2def77079b1ababc59b39854770850ef41b7d4,,,NOT_RUN,NOT_RUN,
U-6d34bc503294,F00001,创新切入、高频失分与高分策略 / 高频失分点,1,1573,1598,26,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-6d34bc503294,185349615fa17e4c63e436d782f1767a0e249c92ca45ab3e89721629fc433f40,U-7fe63d9c20ab,U-f48850e10344,522,24,PENDING,e1c3fc1d635458e94716f4fcfdb7bb45fb48eb54542cc7fd08096fdd57cc80ce,,,NOT_RUN,NOT_RUN,
U-f48850e10344,F00001,创新切入、高频失分与高分策略 / 高分写作策略与冻结节奏,1,1599,1611,13,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-f48850e10344,30892b76429ecd300c1567cf8312d508f3d8eb5dd5299edf23f3fdbb4543c147,U-6d34bc503294,U-3db31e73d106,255,1,PENDING,4fac80edb486235302e9377f0ddcf828fb79ad14478e833d00e1ebebcc392158,,,NOT_RUN,NOT_RUN,
U-3db31e73d106,F00001,三项工具成果及迭代机制,1,1612,1613,2,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-3db31e73d106,4ebf7ca5ede35d1a80bbd42df4a162cdd7b442dc20da1ac0065f18db02a5398f,U-f48850e10344,U-be95b492b530,0,1,SKIPPED_PROTECTED,d2f542c5098d662ee0d8f3f3431a37bd13f50852b6bac405020e800c8724dacb,,,NOT_RUN,NOT_RUN,
U-be95b492b530,F00001,三项工具成果及迭代机制 / 学习报告,1,1614,1619,6,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-be95b492b530,7390ce766655d3e084855a8732315e8798273ec1c8d28f59de7a9fa5375216f0,U-3db31e73d106,U-5ce645571b55,63,3,PENDING,f0ec2e7b8e3b2ddcd36a6f75109c59fccc900411101432fa60bedcbf47d51818,,,NOT_RUN,NOT_RUN,
U-5ce645571b55,F00001,三项工具成果及迭代机制 / 双模式论文模板,1,1620,1634,15,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-5ce645571b55,26ca78d5802ce0a05f72ab4ba0603b8186aaf0257e9c3983a42c031e76145dc8,U-be95b492b530,U-8769e2842306,220,8,PENDING,1fe916cd671d381a09876c5a12e2cd1bfe9b2e26df43bba44ba1f275ebcae518,,,NOT_RUN,NOT_RUN,
U-8769e2842306,F00001,三项工具成果及迭代机制 / MCM-CUP-STANDARD-WRITE Skill,1,1635,1652,18,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-8769e2842306,db2909e222a4773d4fb1374c93c99130b38e13f99b19e4758db05f0e51b9ec50,U-5ce645571b55,U-6c8626643b76,195,16,PENDING,7be133fe2600040ee133b26fb333eb8bc2d043dbc91ee5ab01913458a06675f2,,,NOT_RUN,NOT_RUN,
U-6c8626643b76,F00001,结论,1,1653,1679,27,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-6c8626643b76,87708e7571b773e41121fa01bb89f5fbe84c2acd6760476dca3c6bc4fabb0738,U-8769e2842306,U-d456299ef5ce,306,10,PENDING,908e2608292fd6aa74e3cc63a2deed6c727d68184819cbbc2ffa325bd1c947f5,,,NOT_RUN,NOT_RUN,
U-d456299ef5ce,F00001,算法责任与验收总表,1,1680,1716,37,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-d456299ef5ce,f088c9c62fc9ba9b595899c7476353441ad1f4b3a876db1c41a073f4d55444ac,U-6c8626643b76,U-e02c3989ee98,701,38,PENDING,74e3b8ac61a05bdc51d6a9417498c5bdc58b163156676c1cf41b519d29d8eecc,,,NOT_RUN,NOT_RUN,
U-e02c3989ee98,F00001,证据文件说明,1,1717,1724,8,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-e02c3989ee98,5aba32f1d034232211be6f47b0da874553da9427726d014f01d50941c732eda4,U-d456299ef5ce,,110,3,PENDING,4cc8537f66bd8e4a540775efece8be78a4632d8e7b3b34c0f5a2a10e12138780,,,NOT_RUN,NOT_RUN,
